TimeStamp,Aircon,B1,Computer,Dishwasher,Microwave,Oven,TV,TV2,TV3,Washing,HotPlates,Total
31/05/2013 0:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 1:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 1:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 2:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 2:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 3:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 3:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 4:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 4:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 5:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 5:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 6:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 6:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 7:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 7:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 8:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 8:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 9:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 9:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 10:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 10:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 11:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 11:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 12:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 12:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 13:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 13:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 14:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 14:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 15:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 15:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 16:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 16:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 17:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 17:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 18:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 18:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 19:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 19:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 20:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 20:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 21:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 21:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 22:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 22:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 23:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
31/05/2013 23:30,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
1/06/2013 0:00,0,0.133145833,0,0,0,0,0,0,0,0,0,0.133145833
1/06/2013 0:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 1:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 1:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 2:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 2:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 3:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 3:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 4:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 4:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 5:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 5:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 6:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 6:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 7:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 7:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 8:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 8:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 9:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 9:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 10:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 10:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 11:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 11:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 12:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 12:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 13:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 13:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 14:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 14:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 15:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 15:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 16:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 16:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 17:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 17:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 18:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 18:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 19:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 19:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 20:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 20:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 21:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 21:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 22:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 22:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 23:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
1/06/2013 23:30,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
2/06/2013 0:00,0,0.041229167,0,0,0,0,0,0,0,0,0,0.041229167
2/06/2013 0:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 1:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 1:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 2:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 2:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 3:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 3:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 4:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 4:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 5:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 5:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 6:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 6:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 7:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 7:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 8:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 8:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 9:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 9:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 10:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 10:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 11:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 11:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 12:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 12:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 13:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 13:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 14:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 14:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 15:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 15:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 16:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 16:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 17:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 17:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 18:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 18:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 19:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 19:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 20:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 20:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 21:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 21:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 22:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 22:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 23:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
2/06/2013 23:30,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
3/06/2013 0:00,0,0.000625,0,0,0,0,0,0,0,0,0,0.000625
3/06/2013 0:30,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 1:00,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 1:30,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 2:00,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 2:30,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 3:00,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 3:30,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 4:00,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 4:30,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 5:00,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 5:30,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 6:00,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 6:30,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 7:00,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 7:30,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 8:00,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 8:30,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 9:00,0,0.071770833,0,0,0,0,0,0,0,0,0,0.071770833
3/06/2013 9:30,0.970799998,0.071770833,0,0.1932,0.0372,0,0.0102,0.0012,0,0,0,1.284370831
3/06/2013 10:00,1.214199998,0.071770833,0,0.1774,0.026,0,0.0206,0.002,0,0,0,1.511970831
3/06/2013 10:30,0.396599999,0.071770833,0,0.283200001,0.002,0,0.035,0.002,0,0,0,0.790570834
3/06/2013 11:00,0.0304,0.071770833,0,0.168361291,0.00196129,0,0.041587097,0.00196129,0,0,0,0.316041802
3/06/2013 11:30,0.031271186,0.071770833,0,0.001381083,0.001652269,0,0.041494259,0.001923455,0,0,0,0.149493085
3/06/2013 12:00,0.030508475,0.071770833,0,0.001016949,0.001525424,0,0.039152542,0.002033898,0,0,0,0.146008121
3/06/2013 12:30,0.030220339,0.071770833,0,0.001544126,0.001764465,0,0.016966102,0.001984804,0,0,0,0.12425067
3/06/2013 13:00,0.031016949,0.071770833,0,0.001405026,0.001913501,0,0.021610169,0.002659264,0,0,0,0.130375743
3/06/2013 13:30,0.032033898,0.071770833,0,0.001016949,0.002033898,0,0.043220339,0.001525424,0,0,0,0.151601342
3/06/2013 14:00,0.032983635,0.071770833,0,0.001509059,0.001466394,0,0.028410871,0.001746347,0,0,0,0.13788714
3/06/2013 14:30,0.032517241,0.071770833,0,0.002,0.001517241,0,0.027448276,0.003,0,0,0,0.138253592
3/06/2013 15:00,0.032482759,0.071770833,0.00362069,0.001482759,0.002,0,0.048172414,0.002,0,0,0,0.161529454
3/06/2013 15:30,0.032,0.071770833,0.012137931,0.001,0.002,0,0.052,0.015448276,0,0,0,0.18635704
3/06/2013 16:00,0.033465517,0.071770833,0.015741379,0.000982759,0.001965517,0.0035,0.051637931,0.077517242,0,0,0,0.256581178
3/06/2013 16:30,0.781189655,0.071770833,0.016224138,0.0005,0.001482759,0.326189655,0.049224138,0.118965517,0,0,0,1.365546695
3/06/2013 17:00,1.319724139,0.071770833,0.014586207,0,0.002,0.40741379,0.046517241,0.141931034,0,0,0,2.003943245
3/06/2013 17:30,1.118931034,0.071770833,0.011034483,0,0.001482759,0.089344828,0.043103448,0.152724138,0,0,0,1.488391523
3/06/2013 18:00,1.126172414,0.071770833,0.008517241,0,0.002,0.001551724,0.019655172,0.135344828,0,0,0,1.365012213
3/06/2013 18:30,1.297375616,0.071770833,0.008852217,0,0.001498768,0,0,0.123748768,0,0,0,1.503246203
3/06/2013 19:00,1.28237381,0.071770833,0.006452381,0,0.001402381,0,0,0.124152381,0,0,0,1.486151786
3/06/2013 19:30,1.072009195,0.071770833,0.002833333,0,0.029374713,0,0,0.121133333,0.00537931,0,0,1.302500718
3/06/2013 20:00,1.124172413,0.071770833,0,0,0.035655172,0,0,0.121793103,0.022068966,0,0,1.375460487
3/06/2013 20:30,1.094896546,0.071770833,0,0,0.001551724,0,0,0.126,0.031,0,0,1.325219103
3/06/2013 21:00,1.068034487,0.071770833,0,0,0.001448276,0,0,0.126,0.032,0,0,1.299253596
3/06/2013 21:30,1.111906405,0.071770833,0,0,0.001960591,0,0,0.123635468,0.031,0,0,1.340273298
3/06/2013 22:00,0.905999999,0.071770833,0,0,0.002,0,0,0.093428571,0.028551724,0,0,1.101751128
3/06/2013 22:30,0.343128079,0.071770833,0,0,0.001970443,0,0,0.025970443,0.015,0,0,0.457839799
3/06/2013 23:00,0.032,0.071770833,0,0,0.001586207,0,0,0.002,0,0,0,0.10735704
3/06/2013 23:30,0.032,0.071770833,0,0,0.002,0,0,0.002,0,0,0,0.107770833
4/06/2013 0:00,0.031,0.071770833,0,0,0.001413793,0,0,0.002,0,0,0,0.106184626
4/06/2013 0:30,0.031371921,0.073791667,0,0,0.001958128,0,0,0.001958128,0,0,0,0.109079844
4/06/2013 1:00,0.031,0.073791667,0,0,0.002,0,0,0.002,0,0,0,0.108791667
4/06/2013 1:30,0.031633641,0.073791667,0,0,0.001633641,0,0,0.002052995,0,0,0,0.109111943
4/06/2013 2:00,0.031959955,0.073791667,0,0,0.001959955,0,0,0.001919911,0,0,0,0.109631488
4/06/2013 2:30,0.031,0.073791667,0,0,0.00137931,0,0,0.002,0,0,0,0.108170977
4/06/2013 3:00,0.030977833,0.073791667,0,0,0.002,0,0,0.001955665,0,0,0,0.108725164
4/06/2013 3:30,0.031357143,0.073791667,0,0,0.001955665,0,0,0.003,0,0,0,0.110104474
4/06/2013 4:00,0.031642857,0.073791667,0,0,0.002,0,0,0.001642857,0,0,0,0.109077381
4/06/2013 4:30,0.030987685,0.073791667,0,0,0.002,0,0,0.002357143,0,0,0,0.109136494
4/06/2013 5:00,0.032,0.073791667,0,0,0.001630542,0,0,0.001975369,0,0,0,0.109397578
4/06/2013 5:30,0.031,0.073791667,0,0,0.001344828,0,0,0.002,0,0,0,0.108136494
4/06/2013 6:00,0.03129803,0.073791667,0,0,0.001953202,0,0,0.001953202,0,0,0,0.1089961
4/06/2013 6:30,0.537770935,0.073791667,0,0,0.00182266,0,0,0.001977833,0,0,0,0.615363095
4/06/2013 7:00,1.721379308,0.073791667,0,0,0.001551724,0,0,0.002068966,0,0,0,1.798791665
4/06/2013 7:30,1.983896549,0.073791667,0,0,0.001603448,0,0.000931034,0.001931034,0,0,0,2.062153732
4/06/2013 8:00,2.113241389,0.073791667,0,0,0.012551724,0,0.018655172,0.002,0,0,0,2.220239952
4/06/2013 8:30,1.282684349,0.073791667,0,0,0.025289125,0,0.042029178,0.002071618,0,0,0,1.425865936
4/06/2013 9:00,1.905384614,0.073791667,0,0,0.001538462,0,0.025384615,0.002307692,0,0,0,2.00840705
4/06/2013 9:30,1.171999998,0.073791667,0,0,0.002,0,0,0.002,0,0,0,1.249791664
4/06/2013 10:00,0.736000003,0.073791667,0,0,0.002,0,0,0.03,0,0,0,0.84179167
4/06/2013 10:30,0.031935484,0.073791667,0,0,0.001935484,0,0,0.113225806,0,0,0,0.220888441
4/06/2013 11:00,0.031015336,0.073791667,0,0,0.001490746,0,0,0.127856161,0,0,0,0.234153909
4/06/2013 11:30,0.030983607,0.073791667,0,0,0.00147541,0,0,0.128360656,0,0,0,0.234611339
4/06/2013 12:00,0.030998907,0.073791667,0,0,0.001965027,0,0,0.109357377,0,0,0,0.216112978
4/06/2013 12:30,0.031,0.073791667,0,0,0.002,0,0,0.1136,0,0,0,0.220391667
4/06/2013 13:00,0.031,0.073791667,0,0,0.002,0,0,0.131733333,0,0,0,0.238525
4/06/2013 13:30,0.031,0.073791667,0.0056,0,0.002,0.485333332,0,0.134866666,0,0,0,0.732591665
4/06/2013 14:00,0.030066667,0.073791667,0.015333333,0,0.001066667,0.715066669,0,0.125666667,0,0,0.060666667,1.021658337
4/06/2013 14:30,0.029096774,0.073791667,0.016421505,0,0.001873118,0.604083871,0,0.124849462,0,0,0.497494624,1.347611022
4/06/2013 15:00,0.030803226,0.073791667,0.016045161,0,0.001993548,0.678716128,0,0.124983871,0,0,0.10143871,1.02777231
4/06/2013 15:30,0.0301,0.073791667,0.0133,0,0.0011,0.696099999,0.0063,0.1358,0,0,0.0666,1.023091665
4/06/2013 16:00,0.03,0.073791667,0.009327027,0,0.002289189,0.594375676,0.041564865,0.107105405,0,0,0.0068,0.865253829
4/06/2013 16:30,0.03,0.073791667,0.008972973,0,0.001477477,0.434324324,0.045801802,0.116594594,0,0,0,0.710962837
4/06/2013 17:00,0.030666667,0.073791667,0.008333333,0,0.016333333,0.120666666,0.038,0.124333334,0,0,0,0.412125
4/06/2013 17:30,0.257,0.073791667,0.008666667,0,0.009333333,0.000333333,0.011333333,0.125666667,0,0,0,0.486125
4/06/2013 18:00,0.93688172,0.073791667,0.00816129,0,0.001311828,0,0,0.124580645,0,0,0,1.14472715
4/06/2013 18:30,1.14031828,0.073791667,0.008222043,0,0.001621505,0,0,0.124586022,0,0,0,1.348539517
4/06/2013 19:00,1.094000001,0.073791667,0.0085,0,0.002,0,0,0.125,0,0,0,1.303291668
4/06/2013 19:30,1.061699999,0.073791667,0.003116667,0,0.002,0,0,0.120566667,0.010133333,0,0,1.271308332
4/06/2013 20:00,1.016399998,0.073791667,0,0,0.037466667,0,0,0.1161,0.026133333,0,0,1.269891664
4/06/2013 20:30,1.076775268,0.073791667,0,0,0.022492473,0,0,0.115715054,0.030733333,0,0,1.319507795
4/06/2013 21:00,0.503458065,0.073791667,0,0,0.001974194,0,0,0.055451613,0.0312,0,0,0.665875538
4/06/2013 21:30,0.056,0.073791667,0,0,0.0014,0,0,0.0066,0.032,0,0,0.169791667
4/06/2013 22:00,0.0314,0.073791667,0,0,0.0016,0,0,0.0016,0.0314,0,0,0.139791667
4/06/2013 22:30,0.031,0.073791667,0,0,0.002,0,0,0.0026,0.0196,0,0,0.128991667
4/06/2013 23:00,0.0304,0.073791667,0,0,0.002,0,0,0.0024,0.0048,0,0,0.113391667
4/06/2013 23:30,0.031133333,0.073791667,0,0,0.00196129,0,0,0.00196129,0,0,0,0.108847581
5/06/2013 0:00,0.032,0.073791667,0,0,0.001972043,0,0,0.001972043,0,0,0,0.109735753
5/06/2013 0:30,0.032,0.084041667,0,0,0.001433333,0,0,0.002,0,0,0,0.119475
5/06/2013 1:00,0.031433333,0.084041667,0,0,0.001566667,0,0,0.002,0,0,0,0.119041667
5/06/2013 1:30,0.031566667,0.084041667,0,0,0.002,0,0,0.002,0,0,0,0.119608333
5/06/2013 2:00,0.030866667,0.084041667,0,0,0.001963441,0,0,0.001963441,0,0,0,0.118835215
5/06/2013 2:30,0.030533333,0.084041667,0,0,0.001969892,0,0,0.001969892,0,0,0,0.118514785
5/06/2013 3:00,0.031,0.084041667,0,0,0.001466667,0,0,0.002,0,0,0,0.118508333
5/06/2013 3:30,0.031533333,0.084041667,0,0,0.001533333,0,0,0.002,0,0,0,0.119108333
5/06/2013 4:00,0.031466667,0.084041667,0,0,0.002,0,0,0.002,0,0,0,0.119508333
5/06/2013 4:30,0.031,0.084041667,0,0,0.002,0,0,0.002,0,0,0,0.119041667
5/06/2013 5:00,0.031533333,0.084041667,0,0,0.002,0,0,0.002,0,0,0,0.119575
5/06/2013 5:30,0.030933333,0.084041667,0,0,0.001449462,0,0,0.001965591,0,0,0,0.118390054
5/06/2013 6:00,0.0305,0.084041667,0,0,0.001483871,0,0,0.001967742,0,0,0,0.11799328
5/06/2013 6:30,0.0315,0.084041667,0,0,0.002,0,0,0.002,0,0,0,0.119541667
5/06/2013 7:00,0.0315,0.084041667,0,0,0.002,0,0,0.002,0,0,0,0.119541667
5/06/2013 7:30,1.187500004,0.084041667,0,0,0.002,0,0.0105,0.0025,0,0.121,0,1.407541671
5/06/2013 8:00,2.124000003,0.084041667,0,0,0.01,0,0.036,0.0025,0,0.131,0,2.38754167
5/06/2013 8:30,1.535548385,0.084041667,0,0,0.009967742,0,0.047274194,0.001483871,0,0.02983871,0,1.708154568
5/06/2013 9:00,1.333451613,0.084041667,0,0,0.002032258,0,0.038225806,0.002516129,0,0.02116129,0,1.481428763
5/06/2013 9:30,0.077,0.084041667,0,0,0.001,0,0,0.002,0,0,0,0.164041667
5/06/2013 10:00,0.031,0.084041667,0,0,0.002,0,0,0.001,0,0,0,0.118041667
5/06/2013 10:30,0.031967213,0.084041667,0,0,0.014754098,0,0.010327869,0.002459016,0,0,0,0.143549863
5/06/2013 11:00,0.031967213,0.084041667,0,0,0.014754098,0,0.010327869,0.002459016,0,0,0,0.143549863
5/06/2013 11:30,0.031001058,0.084041667,0,0,0.002362771,0,0.000344262,0.001952935,0,0,0,0.119702693
5/06/2013 12:00,0.031931183,0.084041667,0,0,0.001995699,0,0,0.001995699,0,0,0,0.119964247
5/06/2013 12:30,0.032,0.084041667,0,0,0.046333333,0,0.0336,0.010866667,0,0,0,0.206841667
5/06/2013 13:00,0.032,0.084041667,0,0,0.0495,0,0.036,0.0115,0,0,0,0.213041667
5/06/2013 13:30,0.031036559,0.084041667,0.002709677,0,0.004203226,0,0.04123871,0.123605376,0,0,0,0.286835215
5/06/2013 14:00,0.032796774,0.084041667,0.015590323,0,0.001896774,0,0.04466129,0.13646129,0,0,0,0.315448118
5/06/2013 14:30,0.0321,0.084041667,0.0179,0,0.002,0,0.0432,0.1316,0,0,0,0.310841667
5/06/2013 15:00,0.032,0.084041667,0.0171,0,0.002,0,0.0511,0.1319,0,0,0,0.318141666
5/06/2013 15:30,0.032,0.084041667,0.0161,0,0.002,0,0.0475,0.1419,0,0,0,0.323541666
5/06/2013 16:00,0.03155,0.084041667,0.0106,0,0.03665,0,0.0452,0.1367,0,0,0,0.344741667
5/06/2013 16:30,0.0315,0.084041667,0.01,0,0.0405,0,0.045,0.136,0,0,0,0.347041667
5/06/2013 17:00,0.029279032,0.084041667,0.009709677,0,0.058920968,0,0.042822581,0.139890323,0,0,0,0.364664247
5/06/2013 17:30,0.137337634,0.084041667,0.009956989,0,0.008995699,0,0.044677419,0.121843011,0,0,0,0.406852419
5/06/2013 18:00,1.668066673,0.084041667,0.009133333,0,0.001866667,0,0.007733333,0.1242,0,0,0.167266667,2.06230834
5/06/2013 18:30,1.228466666,0.084041667,0.009866667,0,0.002,0,0.000266667,0.128466667,0,0,0.025733333,1.478841666
5/06/2013 19:00,1.077333331,0.084041667,0.01,0,0.002,0,0,0.116,0,0,0,1.289374998
5/06/2013 19:30,1.388066671,0.084041667,0.006533333,0,0.001133333,0,0.000866667,0.113133334,0.0026,0,0,1.596375005
5/06/2013 20:00,1.141019356,0.084041667,0.002477419,0,0.045423656,0,0.000133333,0.103131183,0.02723871,0,0,1.403465323
5/06/2013 20:30,1.333413976,0.084041667,0.001155914,0,0.010376344,0,0,0.105268817,0.030994624,0,0,1.565251342
5/06/2013 21:00,1.054333331,0.084041667,0.001833333,0,0.002,0,0,0.104333333,0.031833333,0,0,1.278374998
5/06/2013 21:30,0.190666666,0.084041667,0.001166667,0,0.002,0,0,0.019,0.031166667,0,0,0.328041667
5/06/2013 22:00,0.031833333,0.084041667,0.001,0,0.002,0,0,0.002,0.030166667,0,0,0.151041667
